Tara,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16
Czech Republic,0.9715948127454793,0.42629987247198126,-1.7005061786411455,-0.5459291985553635,0.6145115408319466,-0.012913267898809833,-0.8748237756432753,0.935339221399653,0.25430118300623955,-0.5603318748016394,-0.54318319895587,-0.05560101747692937,-0.015344264931993255,0.6941403680318581,0.10306040467957736,-0.42622236124266794
Democratic People's Republic of Korea,-0.015838724059950612,-0.646232087006312,1.181000312816957,-0.09427666951171022,-0.61446647949018,0.29226808349813654,-0.7671622216792664,-0.8684749918623778,-0.05623313372565892,-0.47293146594284513,0.6579306098205298,-0.5344605089471273,-1.0925201607884447,-0.37750214082938494,-0.19773360307859653,0.05395925793577637
Democratic Republic of the Congo,-2.0049033326558354,-0.4020733890111533,-1.4284221609790464,0.04291524334774168,0.2480144012110783,0.008490741173058012,1.2114616767556228,-2.228468227718158,-0.34516807978184877,1.452892281732859,1.7966477421655265,1.1322412982789383,-0.10652592389869264,-0.9293235891552254,-0.8563870799379371,0.010337498905463375
Denmark,1.235410893575565,0.5559480368970897,-0.8714096150213108,1.182482212820088,0.35865084351049165,1.2030054886326034,0.70543717757588,-0.41634121059699253,0.09322310087695032,-0.9689539516671002,-0.4335982888435133,-0.6229893747735831,-0.4484591554347824,0.27460140992961674,-0.4388970614668033,0.01654753522761135
Djibouti,-1.2746738282663526,0.08797535311947416,1.2742744526697967,-0.34763381116176895,-0.41038998723837605,0.29928416783993256,-1.159824926550723,-1.1814632700859922,3.735208209141003,-1.9778020016260667,-0.28195505394947795,4.304385331906682,-0.3286558231697106,-0.0800145808778637,0.28174375477155467,0.3715318345432084
Dominica,1.1096113984907578,0.6301637158345361,0.1404089063247383,1.5774204990080154,0.29110515329962505,2.439302225568119,3.4312873831545243,-1.068841139873193,-0.047962017538148424,-1.9295524625681297,-0.8863906608314873,-0.8948912425246726,-0.4777486592067916,0.24981802680611448,0.9550647111171738,-0.46544761630648235
Dominican Republic,0.2185159720784629,-0.14887020795221592,0.5617465783646044,0.043992721422401536,-0.19888389783545452,1.0230173418838637,-0.321883416046409,0.0969135822024387,-0.1128886417860174,0.105412305435736,0.6939499300828881,-0.7546233264647002,-0.006388921277035425,-0.6042970036865095,0.6496467320907301,0.5311934014883257
Ecuador,0.3117810432850411,-0.005538358893068267,0.1234173044013334,0.28238895538736,-0.0987220903671409,0.4096224776002149,-0.45197704732955724,-1.4735650937381939,-0.6087042857660889,-0.36796974837168844,0.9712606742202454,-0.0020966469515368326,-0.07381251170600535,-0.913409125092725,-0.19655460362649363,-0.12028636011879285
Egypt,0.16398292328115618,-0.9113902896797268,1.7178910492675743,-0.7753755024855091,-0.5350334602935293,0.5610851962040165,0.5440790991804463,1.2054860499415367,-0.32128936260249535,0.25689993639377373,-0.18370551524308606,-0.47497020257585776,0.33465342969106326,-0.05107278928777497,-0.2589079603078701,-0.036173096461995756
El Salvador,0.1863413008184581,-0.251225754885876,0.5836315868520938,0.11647738750731637,-0.3761930104554551,-0.3049711518122758,-0.44786504647342307,-1.6587172556636218,-1.7326364059941466,1.1621047043162778,0.8870918700488846,-0.2223789528823586,0.6072971114861232,-1.4293628464238537,1.206980608223066,-0.6232597772180724
Equatorial Guinea,-1.577420878257701,-0.3392675418020846,-1.2385435245043215,1.3197953842129813,-0.28452702405602714,-1.3447292933004922,1.0704316146903792,0.7502903867723884,1.009698956858057,0.2965377101109553,-1.4505183132777453,-0.828307590819828,-0.1688255816061311,-1.053485261307887,-1.066650416048129,-0.2704765823831386
Eritrea,-0.6458693748075107,-0.577852281542717,-0.06034159566918066,0.46785098294648586,-0.5931492093642943,-0.410232959557167,-0.46184868552705455,0.9229330705897416,-0.5267777143687383,0.8668627184980241,0.9320648838648878,-1.4567413959630409,0.50037277712916,0.6106936984866251,0.9775574760145027,-1.7970982773323039
Estonia,0.5871180295617614,0.5085473800059429,-2.097046764698562,-2.3859304249685436,1.2658015067020552,-1.2569808648032346,0.743351605249911,-0.6477781993817653,-0.18272916382623897,-1.2135997583957845,-0.13432721364377426,0.14842712657566304,-1.0876797968927088,-0.5900236510383116,0.8281593123432114,-1.6580232262873602
Ethiopia,-1.208128686739506,-0.24971298554088261,0.12236879823135326,0.3131099494233931,-0.2612661051673831,0.6191131508873143,-0.6450978249492729,-0.5763473893368339,0.8887368750312661,-0.4179059271815118,-0.8937697205397288,0.4947501469751499,1.0879870338169406,1.4415150766219902,1.2027266286580356,-0.16962736240293255
Fiji,0.1959555865564358,-0.4079099330022176,1.3914541840343302,-0.6577160966513032,-0.6204431996881836,0.061073468799910303,0.5109143394768106,0.7570220231257989,-1.1420305931486743,0.7653695566328268,-1.093653270893592,0.10371990442127131,-0.6018993769395344,-0.3654311042619569,0.8712560685639765,0.8249965429360934
Finland,1.1304711874418842,0.2250946361963752,-0.14713937635360697,0.40294527469582125,0.0005592827429271904,-0.6843010628525648,0.3610423977977593,-0.6082478049571374,-0.30655041865709454,0.572128582598417,-0.01679508022273898,0.4604251138658959,-0.22314090475422185,-0.9108343740904786,-0.35055853464164294,0.08219757867023103
France,1.1949053982030662,0.464711167540411,-0.772584900450801,0.7303165838928369,0.14898553329012443,-0.5515350372298877,-0.5884723185764212,-0.5813766623248328,-0.48257967563451426,0.23888969924162973,-0.30521417832812736,0.24717624518522285,-0.47035925795087485,-0.589856560276205,0.01647055424122051,-0.11878471982802508
Gabon,-0.8579042591714862,0.20206148506743662,-1.073156927534774,1.7039626404713835,-0.3905594161287407,-1.1508254504031803,1.123139117920343,2.244716351239278,1.1447893605436326,-0.34594401181324436,1.40547446557638,0.03570596271067425,-1.2258710811407687,-0.5883150170169926,-0.20043669862579455,1.122827449437522
Gambia,-0.8243844269187893,-0.4604281878710201,-0.8250333843329404,1.3220193516036454,-0.6082584041355474,-0.840210560072432,1.0714858354109726,1.8940092624318972,-0.6690425464169424,-1.3849216218035876,2.4454677458021097,0.8174660785464617,-0.9962562500025313,-0.30797762570218146,0.028959753161299017,0.10405423333756357
Georgia,0.3878176076805252,-0.8297946023829016,1.694983868859777,-0.5864126492702808,-0.6566918050469412,1.0829173293047691,0.8366875122081364,1.3592458210307052,0.8358039645579707,-0.2522421119174349,0.3074779524708796,-0.22414472946515926,-0.37449131241598,-1.7526313315349007,0.2921089840354018,-1.292492358387025
Germany,1.1692111146753803,0.34975955695665756,-0.4431968576124126,0.6539526495152753,-0.01370579609633023,-0.11445652326446769,-0.3956045566274058,0.42097725998969543,-0.014410843179549333,0.5858453743793074,-0.525198839120236,0.5321906307075839,-0.43504331917735156,-0.47279127871801696,-0.5806419338454967,0.04486493785680206
Ghana,-0.9167952362763588,-0.3068733930692176,-0.761515067341552,1.4868411024945731,-0.7796198614669625,-1.6434673597750855,0.7886179439705076,2.6676913918468514,-0.6874483207578286,-0.8694768054288924,2.4506293553648266,0.28209535698310867,-1.1044471051559466,-0.25631847089616344,-0.2267587955374228,0.31713163623227686
Greece,1.2048589528427591,0.2183290895520589,-0.16842567286079427,0.5943571198039189,0.030195057810826962,0.2867677011676111,0.557610175898229,0.11192836575724194,0.4357694495087962,-0.2748616419284716,-0.052203865136994876,0.15896007382146052,0.18616418937470972,-0.5157452802734387,-0.44968277084796526,-0.24183803537928103
Grenada,0.2283863269658916,0.5185245160703922,-1.2175676783416187,-0.22085035100741002,0.3945337224678631,2.0595763994694525,-0.2885424086183914,1.96375793146891,-0.655856723195045,0.7658106487548708,-1.5630254443223464,-0.03055763073153813,1.0420987488541764,1.212471084730364,-1.6517807931618793,-0.024188920325993117
Guatemala,0.007428292132930477,-0.19370380582850036,1.0299168258752696,0.4636079699801929,-0.5873887129382477,-0.240749512239007,-0.48400889446390977,-1.9409859480009701,-2.1833766434706856,1.494181600274488,0.673103973297197,-0.07586683210678676,1.037543059194921,-1.1073546659586808,1.0926588593500137,-0.43914913044424214
Guinea,-1.418922551118246,-0.848935933588277,-1.0796360879724896,1.2735754703247768,-0.47164955608245773,-0.5650025309304746,0.7204559336581824,0.6433753438944038,0.14363134535661415,0.016283272920075118,0.5030939336412099,-0.475573965441509,-0.12727970834266816,-0.5061983569076823,0.22022640080450628,0.2836349478048163
Guinea-Bissau,-1.5455397941487838,-0.6104218659738806,-0.7601727514134882,0.6348964595246047,-0.46910742050673443,0.12740595332835708,0.10545781945583897,0.78499355251576,-1.5401252908937426,-0.05585682810717424,0.5810137585437886,-0.34765789591010626,0.09059578373216044,-0.09861836385588543,1.3471803073775706,0.27651689503577376
Guyana,-0.399994688920221,0.05006385223276599,1.1929583261881913,-1.7074039552965827,-0.26144180928361344,-0.7299724349393462,0.3100201849597626,-0.12446529181181974,-1.6528376180191926,0.9021354843453822,-0.8256431468585315,-1.4902442880426734,-4.499666591672925,-0.16272188177566593,-0.3016581237938799,-1.8703963526673302
Haiti,-0.7370475422346906,0.25970536620720236,1.8231737034665354,0.0010586180495748177,-0.47240893915635973,0.7433207971705627,-1.6309666005835626,0.2157925512040343,-0.4038827212115194,-0.337106289755454,0.2624786412272336,1.038259928238069,0.8641853045216227,1.1620652295962517,2.461589134694481,0.008213412085134972
Honduras,0.09621435527356162,0.11580991582748529,0.25256362517049835,-0.11589381328983184,-0.14902267077117776,0.8266265233818147,-0.6886998914351012,-0.023500974856923075,-0.6856106511162933,0.2893474921312412,0.463284418931774,-1.2283180563194074,0.39859590474007467,-0.390637409219954,1.0758252502888157,0.3445919468272837
Hungary,0.6210601570689095,0.6188766102772024,-1.5605036052458967,0.17457655516286497,0.6243558988993696,2.023536637331084,0.32435460858287535,0.9128719885796093,-0.08804701151839764,0.21144903622701383,-0.9501624350592441,0.43376009994651976,-0.3924250023279911,-1.1370636816342032,0.9376492198390751,-0.004828662504213749
Iceland,1.3035131619535556,0.35005462567736967,-0.2513879928550912,1.1520025446296038,-0.03399659812830347,0.17935083949805042,0.25200435121738035,-0.2503353100783402,0.02977874725673667,0.33674430455174736,-0.22070026532763198,0.211166349655994,-0.4345899117645361,-0.45494838970686224,-1.0783465274081336,0.07307542773736161
India,-0.6423083987119717,-2.6951341366516672,3.535334310719658,2.217151582750647,11.202352968316182,-0.9427295816719803,-1.0575863007991897,1.1539521560708965,-0.7518791337175751,0.42022470659743705,0.28363778738848966,0.13519073897612305,-0.7478939645261726,-0.43478058857770957,0.3103709866153044,0.0068727776345156285
Indonesia,-0.39422173511584374,-0.6462632825374974,0.2742833067440822,0.5547557167955312,-0.34258512989370465,0.16027568791181818,-0.9354427696847165,-1.4499766008176525,2.246785033944124,-0.05124131322635832,-1.3647326500760741,-0.005848537156751569,-1.2281096449946252,-0.5033801781018337,-1.3330284086656117,-0.5807251345418654
Iran (Islamic Republic of),0.5142614215565873,-0.06013644384070937,-0.6928359498887042,-1.8743707687417241,0.6975733658579147,-0.7507884492314946,1.7150870181823004,-1.049833386615986,-0.18828622731912018,-1.1578579235050894,0.5852679082081308,-0.703805025753379,-0.2397467288674893,1.8470007076951072,-0.16433304977258542,-0.9141387632160273
Iraq,-0.07172500916376152,-0.8240163546981822,0.1995944562183988,-1.2343842104219593,0.05623319294161321,0.5586413331845437,1.0137061685056574,-1.1062540424677978,-0.043828260201868904,0.28809537972541494,1.8623041830708786,-0.8893700942797301,1.2191338243026446,2.2041205322766872,0.5304910427859778,0.1782743725138049
Ireland,1.1057357526997589,0.3290319451276587,-0.3348729564684277,1.315203014746892,-0.015804293175765094,0.9422877207983684,0.45672665968331727,0.08283875155459478,0.3860682525785188,0.61779487304458,-0.5664720519977628,0.33194801212161995,-0.21543307638320752,-0.3743855358091661,-0.5285561472873884,0.42498449310379655
Israel,1.2290168934353731,0.3705988621092262,-0.2690322859103044,1.032941075994554,-0.1036813570001784,-0.2916449860940024,-0.37329377399847513,-0.19948123993548575,-0.29393721564655256,0.608649029403441,-0.35123098129402996,0.4751879501466172,-0.32554361479098193,-0.08689251793465637,0.06431349646809473,-0.18486575635701658
Italy,1.2820344504108243,0.32051442638527233,-0.08208564485211158,1.2311369276278556,-0.10232570061025793,0.36769129954037255,0.34667873495231605,-0.15949932695489144,0.086054505956032,0.2874818591266696,-0.20198932646943593,0.21488756999771347,-0.14762907314527643,-0.8839157034763118,-0.7749831090707353,-0.12565916572378508
Jamaica,0.5774279864278493,0.1647988700391846,0.3452487914399184,0.683477855400939,-0.28859219066143355,1.4791117618089145,-0.5327226271358384,0.9861739655679203,-0.2130544630994795,0.17545236815707319,-0.43296923650869784,-1.9676421910405983,-0.17838648351148287,-0.05288232144042931,-0.5622797471292059,0.11481315805401675
Japan,1.2506148766372445,0.22694563934864925,-0.6081729167358175,0.22561368955256642,-0.029395552483068854,-1.9484517292209909,-1.638493055984385,-0.4074265048416855,-0.25698402443696233,0.19318301914793612,-0.04086861727967155,0.6006428016955256,0.784114903597062,-0.809529385956404,-1.2320799315432795,-0.3530172972485802
Jordan,0.36228855662799236,-0.46629939463140463,-0.06573693909877204,0.09191568308022291,-0.02410062428362527,1.6212373135327223,0.5918289386480772,-0.6088179981432299,-0.3654182329962034,0.8667251589010799,1.1549075212995688,-1.0508365175328693,-0.2233681240227422,-0.013514779873648844,-0.605677794100096,0.6252145542693398
